Campaign_Row_ID,Campaign_ID,Budget,Clicks,CTR,CPC,Conversions,CPA,Conversion_Rate,Duration,Platform,Content_Type,Target_Age,Target_Gender,Region,Revenue,Spend,ROAS,Date,Impressions,Month,Quarter,CPC_Actual,CPA_Actual,ROAS_Actual,Budget_Variance,Budget_Variance_Pct
518,C9487,5850,392,0.0627,14.92,73,80.14,0.1862,8,LinkedIn,Image,25-34,Male,Europe,12410,5557.5,2.23,2024-06-14,6251,2024-06,2024Q2,14.18,76.13,2.23,-292.5,-0.05
519,C1404,4970,1943,0.2683,2.56,186,26.72,0.0957,10,LinkedIn,Image,45-54,Female,Europe,18786,4771.2,3.94,2025-01-18,7241,2025-01,2025Q1,2.46,25.65,3.94,-198.8,-0.04
520,C7167,3610,1314,0.1527,2.75,684,5.28,0.5205,24,Google,Carousel,55+,Male,Africa,82080,3682.2,22.29,2024-05-14,8605,2024-05,2024Q2,2.8,5.38,22.29,72.2,0.02
521,C5765,2070,347,0.0459,5.97,151,13.71,0.4352,9,YouTube,Image,55+,Female,South America,14798,2070.0,7.15,2024-11-29,7559,2024-11,2024Q4,5.97,13.71,7.15,0.0,0.0
522,C8598,5140,1285,0.1314,4.0,664,7.74,0.5167,16,Google,Video,25-34,Other,Europe,21248,4934.4,4.31,2024-06-21,9779,2024-06,2024Q2,3.84,7.43,4.31,-205.6,-0.04
523,C7285,8870,1202,0.293,7.38,691,12.84,0.5749,24,LinkedIn,Carousel,25-34,Male,Europe,102959,8426.5,12.22,2025-01-31,4102,2025-01,2025Q1,7.01,12.19,12.22,-443.5,-0.05
524,C8511,7560,904,0.2306,8.36,887,8.52,0.9812,25,Instagram,Carousel,18-24,Female,Africa,163208,7938.0,20.56,2024-05-09,3920,2024-05,2024Q2,8.78,8.95,20.56,378.0,0.05
525,C6999,9160,1334,0.1715,6.87,19,482.11,0.0142,21,Instagram,Text,55+,Other,Asia,3648,9251.6,0.39,2024-05-06,7778,2024-05,2024Q2,6.94,486.93,0.39,91.6,0.01
526,C7645,6670,777,0.4584,8.58,201,33.18,0.2587,7,Instagram,Image,35-44,Male,Africa,22713,6469.9,3.51,2024-12-12,1695,2024-12,2024Q4,8.33,32.19,3.51,-200.1,-0.03
527,C5782,6690,408,0.1429,16.4,321,20.84,0.7868,15,Facebook,Image,25-34,Female,South America,21186,6489.3,3.26,2025-01-30,2855,2025-01,2025Q1,15.91,20.22,3.26,-200.7,-0.03
528,C7738,3500,1395,0.3259,2.51,177,19.77,0.1269,9,Facebook,Video,55+,Other,Africa,13452,3570.0,3.77,2024-09-03,4280,2024-09,2024Q3,2.56,20.17,3.77,70.0,0.02
529,C9821,9400,1741,0.2261,5.4,514,18.29,0.2952,16,Instagram,Text,55+,Female,Africa,67848,9118.0,7.44,2024-11-19,7700,2024-11,2024Q4,5.24,17.74,7.44,-282.0,-0.03
530,C5108,5240,1736,0.388,3.02,1613,3.25,0.9291,21,Instagram,Carousel,45-54,Male,South America,248402,5135.2,48.37,2024-09-02,4474,2024-09,2024Q3,2.96,3.18,48.37,-104.8,-0.02
531,C4524,8760,390,0.1711,22.46,166,52.77,0.4256,17,Instagram,Image,35-44,Female,Europe,15438,8497.2,1.82,2024-04-23,2279,2024-04,2024Q2,21.79,51.19,1.82,-262.8,-0.03
532,C8689,5740,1683,0.4309,3.41,1002,5.73,0.5954,21,Google,Video,35-44,Male,Africa,91182,5453.0,16.72,2024-04-17,3905,2024-04,2024Q2,3.24,5.44,16.72,-287.0,-0.05
533,C4510,2670,267,0.216,10.0,253,10.55,0.9476,10,Facebook,Video,35-44,Other,South America,20240,2616.6,7.74,2024-11-28,1236,2024-11,2024Q4,9.8,10.34,7.74,-53.4,-0.02
534,C1739,4520,881,0.1416,5.13,78,57.95,0.0885,24,LinkedIn,Video,18-24,Male,North America,4368,4610.4,0.95,2024-12-18,6221,2024-12,2024Q4,5.23,59.11,0.95,90.4,0.02
535,C2962,3550,1448,0.1509,2.45,1268,2.8,0.8757,7,LinkedIn,Carousel,25-34,Female,Asia,45648,3479.0,13.12,2024-06-07,9595,2024-06,2024Q2,2.4,2.74,13.12,-71.0,-0.02
536,C2934,3600,751,0.1244,4.79,304,11.84,0.4048,24,LinkedIn,Image,18-24,Female,Africa,24624,3780.0,6.51,2025-01-04,6036,2025-01,2025Q1,5.03,12.43,6.51,180.0,0.05
537,C7251,2400,624,0.4548,3.85,475,5.05,0.7612,27,LinkedIn,Image,18-24,Female,South America,71250,2328.0,30.61,2024-08-07,1372,2024-08,2024Q3,3.73,4.9,30.61,-72.0,-0.03
538,C2717,8480,1244,0.3967,6.82,935,9.07,0.7516,29,YouTube,Image,45-54,Male,South America,105655,8056.0,13.12,2024-04-15,3135,2024-04,2024Q2,6.48,8.62,13.12,-424.0,-0.05
539,C4204,9140,433,0.0539,21.11,67,136.42,0.1547,29,LinkedIn,Image,25-34,Female,Asia,2680,9597.0,0.28,2024-03-30,8033,2024-03,2024Q1,22.16,143.24,0.28,457.0,0.05
540,C7879,4600,1989,0.2464,2.31,532,8.65,0.2675,13,LinkedIn,Image,25-34,Male,Europe,98420,4784.0,20.57,2024-03-17,8072,2024-03,2024Q1,2.41,8.99,20.57,184.0,0.04
541,C8192,4190,1293,0.4052,3.24,1076,3.89,0.8322,21,Instagram,Video,55+,Male,South America,157096,4022.4,39.06,2024-05-27,3191,2024-05,2024Q2,3.11,3.74,39.06,-167.6,-0.04
542,C8384,6630,931,0.1991,7.12,476,13.93,0.5113,13,Facebook,Image,55+,Male,Europe,19040,6563.7,2.9,2025-01-24,4676,2025-01,2025Q1,7.05,13.79,2.9,-66.3,-0.01
543,C8473,7090,631,0.2207,11.24,460,15.41,0.729,11,Instagram,Image,45-54,Male,Asia,45540,7373.6,6.18,2024-07-09,2859,2024-07,2024Q3,11.69,16.03,6.18,283.6,0.04
544,C5468,9700,1123,0.2337,8.64,912,10.64,0.8121,7,LinkedIn,Carousel,45-54,Other,South America,76608,9312.0,8.23,2024-12-13,4805,2024-12,2024Q4,8.29,10.21,8.23,-388.0,-0.04
545,C6459,6840,918,0.1259,7.45,676,10.12,0.7364,12,Instagram,Carousel,18-24,Female,South America,122356,7045.2,17.37,2024-04-25,7291,2024-04,2024Q2,7.67,10.42,17.37,205.2,0.03
546,C1795,6900,1883,0.2058,3.66,197,35.03,0.1046,29,Instagram,Video,25-34,Other,North America,16154,7245.0,2.23,2024-06-03,9149,2024-06,2024Q2,3.85,36.78,2.23,345.0,0.05
547,C6858,9960,1747,0.1972,5.7,540,18.44,0.3091,8,YouTube,Image,45-54,Other,Europe,80460,10258.8,7.84,2025-01-04,8859,2025-01,2025Q1,5.87,19.0,7.84,298.8,0.03
548,C5457,4390,137,0.0168,32.04,37,118.65,0.2701,11,Facebook,Text,25-34,Other,North America,7030,4390.0,1.6,2024-03-16,8154,2024-03,2024Q1,32.04,118.65,1.6,0.0,0.0
549,C6715,3450,1325,1.1116,2.6,375,9.2,0.283,11,YouTube,Text,45-54,Other,North America,60750,3346.5,18.15,2024-06-02,1191,2024-06,2024Q2,2.53,8.92,18.15,-103.5,-0.03
550,C8175,3520,1644,0.6244,2.14,1237,2.85,0.7524,18,Instagram,Image,25-34,Other,Asia,141018,3555.2,39.67,2024-05-09,2632,2024-05,2024Q2,2.16,2.87,39.67,35.2,0.01
551,C8313,4470,1273,0.1615,3.51,1109,4.03,0.8712,25,LinkedIn,Video,55+,Female,North America,136407,4380.6,31.14,2024-05-19,7882,2024-05,2024Q2,3.44,3.95,31.14,-89.4,-0.02
552,C6429,5320,1433,0.2535,3.71,182,29.23,0.127,8,Facebook,Video,25-34,Female,North America,20748,5586.0,3.71,2024-08-21,5652,2024-08,2024Q3,3.9,30.69,3.71,266.0,0.05
553,C6366,2200,1975,1.7026,1.11,792,2.78,0.401,14,Instagram,Image,55+,Male,Africa,83160,2156.0,38.57,2024-04-01,1159,2024-04,2024Q2,1.09,2.72,38.57,-44.0,-0.02
554,C2108,3890,1423,0.1823,2.73,855,4.55,0.6008,14,Google,Video,35-44,Male,North America,119700,3890.0,30.77,2024-10-22,7805,2024-10,2024Q4,2.73,4.55,30.77,0.0,0.0
555,C2439,5210,524,0.0611,9.94,263,19.81,0.5019,23,Instagram,Carousel,18-24,Male,Europe,38135,5470.5,6.97,2024-03-18,8576,2024-03,2024Q1,10.44,20.8,6.97,260.5,0.05
556,C9899,6040,312,0.2342,19.36,294,20.54,0.9423,7,Instagram,Video,18-24,Male,Africa,52038,6160.8,8.45,2024-12-21,1332,2024-12,2024Q4,19.75,20.96,8.45,120.8,0.02
557,C8258,5410,1857,0.2067,2.91,1070,5.06,0.5762,19,Facebook,Video,45-54,Female,Asia,191530,5193.6,36.88,2024-05-22,8984,2024-05,2024Q2,2.8,4.85,36.88,-216.4,-0.04
558,C4606,2630,503,0.1065,5.23,334,7.87,0.664,10,Facebook,Carousel,45-54,Other,Asia,28390,2524.8,11.24,2025-02-02,4723,2025-02,2025Q1,5.02,7.56,11.24,-105.2,-0.04
559,C9813,2160,702,0.1137,3.08,431,5.01,0.614,12,LinkedIn,Carousel,18-24,Male,South America,39221,2160.0,18.16,2024-06-22,6174,2024-06,2024Q2,3.08,5.01,18.16,0.0,0.0
560,C2298,5730,497,0.0692,11.53,321,17.85,0.6459,8,LinkedIn,Image,45-54,Other,Asia,41730,5730.0,7.28,2024-07-30,7182,2024-07,2024Q3,11.53,17.85,7.28,0.0,0.0
561,C8676,7590,1556,0.2244,4.88,458,16.57,0.2943,7,LinkedIn,Image,25-34,Female,South America,70532,7286.4,9.68,2024-03-19,6934,2024-03,2024Q1,4.68,15.91,9.68,-303.6,-0.04
562,C2738,9300,825,0.0837,11.27,714,13.03,0.8655,26,LinkedIn,Image,25-34,Male,North America,99960,9207.0,10.86,2024-09-27,9856,2024-09,2024Q3,11.16,12.89,10.86,-93.0,-0.01
563,C3114,8180,1156,0.1889,7.08,228,35.88,0.1972,28,LinkedIn,Carousel,25-34,Other,North America,43548,7934.6,5.49,2024-04-19,6119,2024-04,2024Q2,6.86,34.8,5.49,-245.4,-0.03
564,C5327,8320,1417,0.5329,5.87,308,27.01,0.2174,17,Instagram,Text,25-34,Female,Europe,38192,8569.6,4.46,2025-02-07,2659,2025-02,2025Q1,6.05,27.82,4.46,249.6,0.03
565,C8026,8830,1535,0.2441,5.75,441,20.02,0.2873,7,YouTube,Video,45-54,Male,Africa,62622,8918.3,7.02,2024-07-25,6288,2024-07,2024Q3,5.81,20.22,7.02,88.3,0.01
566,C4487,4340,860,0.1003,5.05,19,228.42,0.0221,21,LinkedIn,Text,45-54,Male,Europe,2489,4513.6,0.55,2024-04-03,8574,2024-04,2024Q2,5.25,237.56,0.55,173.6,0.04
567,C9199,6830,1513,1.3655,4.51,76,89.87,0.0502,25,YouTube,Carousel,25-34,Male,Asia,13452,6898.3,1.95,2024-09-24,1108,2024-09,2024Q3,4.56,90.77,1.95,68.3,0.01
568,C8090,3080,1413,0.1445,2.18,110,28.0,0.0778,9,LinkedIn,Carousel,45-54,Other,Asia,20570,3018.4,6.81,2025-01-22,9778,2025-01,2025Q1,2.14,27.44,6.81,-61.6,-0.02
569,C1630,2450,295,0.0414,8.31,243,10.08,0.8237,18,Instagram,Carousel,55+,Female,Africa,39123,2523.5,15.5,2025-02-04,7125,2025-02,2025Q1,8.55,10.38,15.5,73.5,0.03
570,C1925,4570,853,0.0959,5.36,571,8.0,0.6694,15,Google,Carousel,25-34,Male,North America,56529,4615.7,12.25,2024-12-24,8894,2024-12,2024Q4,5.41,8.08,12.25,45.7,0.01
571,C5875,9680,630,0.0806,15.37,17,569.41,0.027,23,LinkedIn,Text,18-24,Male,Asia,663,9486.4,0.07,2024-03-06,7816,2024-03,2024Q1,15.06,558.02,0.07,-193.6,-0.02
572,C6988,8390,515,0.1152,16.29,143,58.67,0.2777,29,Google,Carousel,35-44,Female,North America,27885,8390.0,3.32,2024-06-19,4470,2024-06,2024Q2,16.29,58.67,3.32,0.0,0.0
573,C2258,6770,82,0.0086,82.56,75,90.27,0.9146,24,Facebook,Text,18-24,Male,Africa,11625,6431.5,1.81,2024-02-10,9534,2024-02,2024Q1,78.43,85.75,1.81,-338.5,-0.05
574,C5241,3020,1293,0.2654,2.34,831,3.63,0.6427,13,YouTube,Text,45-54,Male,North America,124650,3050.2,40.87,2024-02-26,4871,2024-02,2024Q1,2.36,3.67,40.87,30.2,0.01
575,C9165,6960,1255,0.1389,5.55,1125,6.19,0.8964,9,YouTube,Video,35-44,Female,North America,43875,6960.0,6.3,2024-10-24,9035,2024-10,2024Q4,5.55,6.19,6.3,0.0,0.0
576,C8049,7810,365,0.0519,21.4,158,49.43,0.4329,10,Google,Text,25-34,Other,Asia,22120,8200.5,2.7,2024-04-09,7032,2024-04,2024Q2,22.47,51.9,2.7,390.5,0.05
577,C4035,4180,239,0.0358,17.49,153,27.32,0.6402,7,YouTube,Text,25-34,Female,Africa,20655,4012.8,5.15,2024-03-29,6675,2024-03,2024Q1,16.79,26.23,5.15,-167.2,-0.04
578,C9173,8160,1388,0.4085,5.88,139,58.71,0.1001,29,LinkedIn,Carousel,18-24,Male,South America,14317,7752.0,1.85,2024-04-22,3397,2024-04,2024Q2,5.59,55.77,1.85,-408.0,-0.05
579,C7687,9080,415,0.1203,21.88,151,60.13,0.3639,30,Google,Image,45-54,Female,Europe,6946,8626.0,0.81,2024-06-11,3449,2024-06,2024Q2,20.79,57.13,0.81,-454.0,-0.05
580,C3628,8170,1302,0.6045,6.27,1192,6.85,0.9155,22,YouTube,Carousel,55+,Female,South America,127544,7924.9,16.09,2024-06-09,2153,2024-06,2024Q2,6.09,6.65,16.09,-245.1,-0.03
581,C9623,6050,378,0.038,16.01,18,336.11,0.0476,23,Facebook,Video,35-44,Female,Europe,2880,5868.5,0.49,2024-05-05,9947,2024-05,2024Q2,15.53,326.03,0.49,-181.5,-0.03
582,C8240,9460,1828,0.4627,5.18,1041,9.09,0.5695,14,Facebook,Text,25-34,Male,Africa,125961,9460.0,13.32,2024-10-13,3950,2024-10,2024Q4,5.18,9.09,13.32,0.0,0.0
583,C5836,3560,703,0.0807,5.06,567,6.28,0.8065,30,Google,Video,35-44,Male,Africa,96390,3382.0,28.5,2024-03-02,8711,2024-03,2024Q1,4.81,5.96,28.5,-178.0,-0.05
584,C9381,6180,308,0.0934,20.06,277,22.31,0.8994,16,Facebook,Video,25-34,Female,Africa,30193,5994.6,5.04,2024-12-03,3297,2024-12,2024Q4,19.46,21.64,5.04,-185.4,-0.03
585,C1049,7690,1775,0.3241,4.33,179,42.96,0.1008,23,LinkedIn,Image,45-54,Female,Africa,19690,7305.5,2.7,2024-12-07,5476,2024-12,2024Q4,4.12,40.81,2.7,-384.5,-0.05
586,C7472,4350,912,0.1377,4.77,735,5.92,0.8059,11,LinkedIn,Video,25-34,Male,Europe,127155,4350.0,29.23,2024-05-28,6623,2024-05,2024Q2,4.77,5.92,29.23,0.0,0.0
587,C8290,7590,716,0.093,10.6,475,15.98,0.6634,28,Google,Carousel,25-34,Female,Africa,66025,7514.1,8.79,2024-02-25,7698,2024-02,2024Q1,10.49,15.82,8.79,-75.9,-0.01
588,C2226,2880,1161,0.3454,2.48,873,3.3,0.7519,9,Instagram,Image,45-54,Female,North America,96903,2822.4,34.33,2025-01-05,3361,2025-01,2025Q1,2.43,3.23,34.33,-57.6,-0.02
589,C3689,4360,922,0.0969,4.73,575,7.58,0.6236,19,Google,Text,25-34,Other,Africa,108100,4185.6,25.83,2024-06-27,9514,2024-06,2024Q2,4.54,7.28,25.83,-174.4,-0.04
590,C2771,5640,1753,0.1945,3.22,122,46.23,0.0696,16,YouTube,Carousel,25-34,Male,North America,8052,5922.0,1.36,2024-02-14,9012,2024-02,2024Q1,3.38,48.54,1.36,282.0,0.05
591,C7194,2370,1021,0.1268,2.32,80,29.62,0.0784,21,Facebook,Video,35-44,Other,South America,14800,2346.3,6.31,2024-11-04,8052,2024-11,2024Q4,2.3,29.33,6.31,-23.7,-0.01
592,C1200,3100,1362,0.9834,2.28,390,7.95,0.2863,29,Google,Text,45-54,Female,South America,61230,3038.0,20.15,2024-04-13,1384,2024-04,2024Q2,2.23,7.79,20.15,-62.0,-0.02
593,C6836,9990,1825,0.192,5.47,22,454.09,0.0121,13,YouTube,Text,18-24,Other,Asia,1210,9590.4,0.13,2024-05-11,9505,2024-05,2024Q2,5.26,435.93,0.13,-399.6,-0.04
594,C6926,3170,1646,0.309,1.93,1482,2.14,0.9004,10,Google,Video,25-34,Female,Asia,195624,3138.3,62.33,2024-08-10,5326,2024-08,2024Q3,1.91,2.12,62.33,-31.7,-0.01
595,C9240,5780,153,0.1171,37.78,26,222.31,0.1699,28,Instagram,Image,45-54,Other,Asia,4784,5722.2,0.84,2024-10-29,1306,2024-10,2024Q4,37.4,220.08,0.84,-57.8,-0.01
596,C7751,9850,908,0.2651,10.85,128,76.95,0.141,12,YouTube,Text,25-34,Female,North America,22400,9653.0,2.32,2025-01-04,3425,2025-01,2025Q1,10.63,75.41,2.32,-197.0,-0.02
597,C3358,4400,1469,1.3665,3.0,472,9.32,0.3213,9,YouTube,Video,25-34,Male,South America,71744,4444.0,16.14,2024-12-23,1075,2024-12,2024Q4,3.03,9.42,16.14,44.0,0.01
598,C7878,9090,1165,0.1638,7.8,1064,8.54,0.9133,9,Instagram,Image,18-24,Female,Africa,43624,9453.6,4.61,2024-03-12,7112,2024-03,2024Q1,8.11,8.88,4.61,363.6,0.04
599,C5220,5330,645,0.108,8.26,380,14.03,0.5891,10,LinkedIn,Video,25-34,Male,North America,38380,5223.4,7.35,2024-04-05,5972,2024-04,2024Q2,8.1,13.75,7.35,-106.6,-0.02
600,C2657,9230,1547,0.2176,5.97,1081,8.54,0.6988,18,Instagram,Image,18-24,Other,Europe,63779,9691.5,6.58,2024-12-02,7109,2024-12,2024Q4,6.26,8.97,6.58,461.5,0.05
601,C6375,4210,395,0.1511,10.66,276,15.25,0.6987,22,Google,Text,35-44,Other,Europe,40848,4294.2,9.51,2024-08-27,2614,2024-08,2024Q3,10.87,15.56,9.51,84.2,0.02
602,C9433,9540,777,0.1507,12.28,121,78.84,0.1557,13,Instagram,Carousel,55+,Male,Europe,10164,9253.8,1.1,2024-03-01,5155,2024-03,2024Q1,11.91,76.48,1.1,-286.2,-0.03
603,C3313,5060,472,0.0474,10.72,416,12.16,0.8814,21,Instagram,Image,35-44,Female,South America,78624,5211.8,15.09,2024-04-07,9957,2024-04,2024Q2,11.04,12.53,15.09,151.8,0.03
604,C7903,6820,1503,0.6737,4.54,659,10.35,0.4385,13,Facebook,Carousel,18-24,Other,South America,44153,6615.4,6.67,2024-10-30,2230,2024-10,2024Q4,4.4,10.04,6.67,-204.6,-0.03
605,C3456,5850,877,0.0942,6.67,529,11.06,0.6032,17,Google,Video,55+,Other,North America,58719,6142.5,9.56,2024-12-22,9309,2024-12,2024Q4,7.0,11.61,9.56,292.5,0.05
606,C5439,9130,1659,0.1726,5.5,1550,5.89,0.9343,21,Instagram,Text,55+,Other,South America,300700,9221.3,32.61,2024-03-29,9611,2024-03,2024Q1,5.56,5.95,32.61,91.3,0.01
607,C8842,2060,1000,0.11,2.06,602,3.42,0.602,12,Facebook,Video,18-24,Female,Europe,70434,1998.2,35.25,2024-03-02,9090,2024-03,2024Q1,2.0,3.32,35.25,-61.8,-0.03
608,C3479,3520,1001,0.3055,3.52,952,3.7,0.951,8,LinkedIn,Image,18-24,Male,South America,104720,3414.4,30.67,2024-07-06,3276,2024-07,2024Q3,3.41,3.59,30.67,-105.6,-0.03
609,C8774,5710,1009,0.1505,5.66,1002,5.7,0.9931,20,Facebook,Image,55+,Other,Asia,185370,5652.9,32.79,2024-12-27,6704,2024-12,2024Q4,5.6,5.64,32.79,-57.1,-0.01
610,C6699,6510,1944,1.7851,3.35,328,19.85,0.1687,21,Instagram,Video,25-34,Male,Africa,46576,6835.5,6.81,2024-07-29,1089,2024-07,2024Q3,3.52,20.84,6.81,325.5,0.05
611,C4621,7880,527,0.4524,14.95,369,21.36,0.7002,8,Facebook,Text,18-24,Other,North America,60885,7722.4,7.88,2024-02-28,1164,2024-02,2024Q1,14.65,20.93,7.88,-157.6,-0.02
612,C1848,6490,322,0.0731,20.16,133,48.8,0.413,10,YouTube,Video,45-54,Other,Europe,8911,6165.5,1.45,2024-02-23,4404,2024-02,2024Q1,19.15,46.36,1.45,-324.5,-0.05
613,C6429,5850,333,0.0578,17.57,71,82.39,0.2132,28,Instagram,Video,35-44,Other,North America,12496,5674.5,2.2,2024-06-26,5761,2024-06,2024Q2,17.04,79.92,2.2,-175.5,-0.03
614,C6111,7580,1552,0.1737,4.88,594,12.76,0.3827,17,LinkedIn,Text,55+,Male,Asia,65340,7807.4,8.37,2024-02-15,8934,2024-02,2024Q1,5.03,13.14,8.37,227.4,0.03
615,C6456,2670,710,0.4587,3.76,591,4.52,0.8324,16,LinkedIn,Video,18-24,Female,South America,63828,2670.0,23.91,2024-05-25,1547,2024-05,2024Q2,3.76,4.52,23.91,0.0,0.0
616,C6035,6650,1189,0.1306,5.59,373,17.83,0.3137,13,Instagram,Image,55+,Male,Europe,34316,6783.0,5.06,2024-06-06,9104,2024-06,2024Q2,5.7,18.18,5.06,133.0,0.02
617,C3362,5710,1391,0.2069,4.1,1263,4.52,0.908,30,Facebook,Image,45-54,Female,South America,42942,5995.5,7.16,2024-07-03,6723,2024-07,2024Q3,4.31,4.75,7.16,285.5,0.05
618,C3387,6430,1357,0.1367,4.74,647,9.94,0.4768,19,Facebook,Text,55+,Male,South America,108049,6108.5,17.69,2024-11-08,9926,2024-11,2024Q4,4.5,9.44,17.69,-321.5,-0.05
619,C8533,4750,126,0.0173,37.7,15,316.67,0.119,24,YouTube,Image,45-54,Female,Europe,1680,4560.0,0.37,2024-02-15,7283,2024-02,2024Q1,36.19,304.0,0.37,-190.0,-0.04
620,C2939,3520,1231,0.9038,2.86,947,3.72,0.7693,7,Instagram,Carousel,35-44,Male,North America,154361,3484.8,44.3,2024-09-13,1362,2024-09,2024Q3,2.83,3.68,44.3,-35.2,-0.01
621,C1156,9360,229,0.1842,40.87,108,86.67,0.4716,13,LinkedIn,Text,25-34,Other,Africa,8100,8985.6,0.9,2024-09-09,1243,2024-09,2024Q3,39.24,83.2,0.9,-374.4,-0.04
622,C2767,8230,225,0.0698,36.58,220,37.41,0.9778,15,YouTube,Text,18-24,Male,Asia,24200,7983.1,3.03,2024-08-18,3223,2024-08,2024Q3,35.48,36.29,3.03,-246.9,-0.03
623,C5928,7530,981,0.4171,7.68,217,34.7,0.2212,8,YouTube,Carousel,55+,Other,Europe,26474,7605.3,3.48,2024-07-23,2351,2024-07,2024Q3,7.75,35.05,3.48,75.3,0.01
624,C2763,5210,542,0.19,9.61,267,19.51,0.4926,14,Instagram,Carousel,18-24,Male,South America,51264,5157.9,9.94,2024-05-16,2852,2024-05,2024Q2,9.52,19.32,9.94,-52.1,-0.01
625,C3209,9360,248,0.068,37.74,202,46.34,0.8145,13,LinkedIn,Carousel,18-24,Female,North America,31310,9828.0,3.19,2024-06-26,3647,2024-06,2024Q2,39.63,48.65,3.19,468.0,0.05
626,C1656,5380,1184,0.2057,4.54,363,14.82,0.3066,22,LinkedIn,Video,55+,Male,Europe,59169,5272.4,11.22,2024-11-18,5755,2024-11,2024Q4,4.45,14.52,11.22,-107.6,-0.02
627,C3794,7540,141,0.0174,53.48,95,79.37,0.6738,28,YouTube,Image,55+,Male,South America,9405,7163.0,1.31,2024-05-13,8103,2024-05,2024Q2,50.8,75.4,1.31,-377.0,-0.05
628,C4156,9400,1647,0.357,5.71,1015,9.26,0.6163,9,Instagram,Text,18-24,Other,Asia,192850,9024.0,21.37,2024-04-08,4613,2024-04,2024Q2,5.48,8.89,21.37,-376.0,-0.04
629,C3846,5000,1784,1.6783,2.8,1185,4.22,0.6642,11,Facebook,Carousel,18-24,Female,Africa,104280,5100.0,20.45,2024-03-02,1062,2024-03,2024Q1,2.86,4.3,20.45,100.0,0.02
630,C7114,5650,1156,0.223,4.89,885,6.38,0.7656,13,Facebook,Video,55+,Male,Europe,152220,5876.0,25.91,2024-12-15,5183,2024-12,2024Q4,5.08,6.64,25.91,226.0,0.04
631,C6882,2430,1922,0.3174,1.26,194,12.53,0.1009,18,YouTube,Image,18-24,Female,South America,29682,2430.0,12.21,2024-07-17,6055,2024-07,2024Q3,1.26,12.53,12.21,0.0,0.0
632,C9366,3320,99,0.0183,33.54,44,75.45,0.4444,29,Instagram,Carousel,25-34,Other,Africa,2596,3452.8,0.75,2024-02-18,5409,2024-02,2024Q1,34.88,78.47,0.75,132.8,0.04
633,C4637,3410,657,0.171,5.19,82,41.59,0.1248,28,Instagram,Carousel,18-24,Male,Europe,4182,3546.4,1.18,2025-01-18,3842,2025-01,2025Q1,5.4,43.25,1.18,136.4,0.04
634,C6727,8800,1727,0.2575,5.1,734,11.99,0.425,10,Instagram,Text,18-24,Female,Europe,67528,8448.0,7.99,2024-07-30,6706,2024-07,2024Q3,4.89,11.51,7.99,-352.0,-0.04
635,C9915,4500,995,0.1024,4.52,417,10.79,0.4191,15,LinkedIn,Text,25-34,Female,Europe,79647,4275.0,18.63,2024-10-27,9716,2024-10,2024Q4,4.3,10.25,18.63,-225.0,-0.05
636,C7861,5000,1971,0.4888,2.54,1512,3.31,0.7671,15,Facebook,Carousel,55+,Male,Europe,198072,4800.0,41.27,2025-01-26,4032,2025-01,2025Q1,2.44,3.17,41.26,-200.0,-0.04
637,C9652,4250,1982,0.3358,2.14,98,43.37,0.0494,28,Google,Video,45-54,Other,Asia,18816,4335.0,4.34,2024-04-29,5902,2024-04,2024Q2,2.19,44.23,4.34,85.0,0.02
638,C4568,8740,1679,0.1941,5.21,460,19.0,0.274,18,Facebook,Video,45-54,Female,Africa,87400,9177.0,9.52,2024-09-23,8650,2024-09,2024Q3,5.47,19.95,9.52,437.0,0.05
639,C7036,3970,1653,0.32,2.4,418,9.5,0.2529,25,Google,Image,45-54,Male,North America,22154,3930.3,5.64,2024-11-09,5165,2024-11,2024Q4,2.38,9.4,5.64,-39.7,-0.01
640,C2847,4590,1470,0.2036,3.12,961,4.78,0.6537,14,Instagram,Video,25-34,Other,Africa,77841,4681.8,16.63,2025-01-05,7220,2025-01,2025Q1,3.18,4.87,16.63,91.8,0.02
641,C3633,3170,276,0.035,11.49,174,18.22,0.6304,11,Instagram,Carousel,55+,Male,Europe,6438,3106.6,2.07,2024-06-19,7885,2024-06,2024Q2,11.26,17.85,2.07,-63.4,-0.02
642,C6532,8490,1462,0.2141,5.81,77,110.26,0.0527,9,Instagram,Carousel,55+,Other,Africa,2387,8150.4,0.29,2024-10-10,6828,2024-10,2024Q4,5.57,105.85,0.29,-339.6,-0.04
643,C7171,6750,123,0.0698,54.88,20,337.5,0.1626,16,LinkedIn,Carousel,18-24,Other,Asia,3720,6615.0,0.56,2024-10-23,1762,2024-10,2024Q4,53.78,330.75,0.56,-135.0,-0.02
644,C8680,8630,1032,0.1566,8.36,875,9.86,0.8479,30,Google,Image,18-24,Male,Europe,152250,8198.5,18.57,2024-11-26,6590,2024-11,2024Q4,7.94,9.37,18.57,-431.5,-0.05
645,C4282,3000,190,0.0288,15.79,167,17.96,0.8789,13,Instagram,Image,18-24,Female,South America,14696,3120.0,4.71,2024-09-26,6597,2024-09,2024Q3,16.42,18.68,4.71,120.0,0.04
646,C1443,3010,1109,0.7272,2.71,1013,2.97,0.9134,25,Google,Carousel,25-34,Female,Africa,86105,2889.6,29.8,2024-02-17,1525,2024-02,2024Q1,2.61,2.85,29.8,-120.4,-0.04
